time,symbol,ls_ratio_overall,price,time_diff_ms
1677228649901,BTC,0.770224819,23850,1330
1677228654741,BTC,0.77430802,23851.7,0
1677228659415,BTC,0.777461785,23852.4,271
1677228664098,BTC,0.737619461,23854.3,473
1677228668865,BTC,0.754078232,23858.6,116
1677228674600,BTC,0.770224819,23861.9,306
1677228679459,BTC,0.825150575,23866.2,190
1677228684285,BTC,0.858045336,23873.6,313
1677228689060,BTC,0.87090739,23879.6,754
1677228694073,BTC,0.880406168,23877.9,407
1677228698813,BTC,0.888574127,23875.5,14
1677228704702,BTC,0.881821603,23874.2,28
1677228709667,BTC,0.886792453,23874.2,372
1677228714376,BTC,1.036659878,23870.4,467
1677228719040,BTC,1.055076038,23881.8,861
1677228723781,BTC,1.212878956,23881.8,238
1677228729705,BTC,1.252759631,23889.1,20
1677228734378,BTC,1.266545784,23886.5,201
1677228739212,BTC,1.289377289,23886.5,413
1677228744050,BTC,1.295157218,23886.6,280
1677228748646,BTC,1.285191956,23886.5,1167
1677228754880,BTC,1.294630564,23886.6,432
1677228759473,BTC,1.298322225,23886.5,699
1677228764284,BTC,1.188183807,23880.1,289
1677228769135,BTC,1.175805048,23878.1,150
1677228773781,BTC,1.154708037,23870.1,917
1677228779712,BTC,1.135839385,23867.5,661
1677228784289,BTC,1.386065378,23861.2,15
1677228788993,BTC,1.334812048,23854.9,257
1677228793791,BTC,1.391200383,23865.4,831
1677228799725,BTC,1.37304224,23863,1010
1677228804831,BTC,1.387204583,23867.5,141
1677228809619,BTC,1.392916966,23866.4,178
1677228814712,BTC,1.379252915,23864.9,503
1677228819387,BTC,1.368545713,23864.9,732
1677228824009,BTC,1.327205027,23864.6,738
1677228829682,BTC,1.336994625,23867.3,276
1677228834629,BTC,1.338634238,23869.2,790
1677228839303,BTC,1.432498176,23873.4,50
1677228844105,BTC,1.574002574,23875.8,118
1677228848711,BTC,1.592016589,23879.9,1109
1677228854577,BTC,1.600780234,23882.8,667
1677228859539,BTC,1.587991718,23884.3,569
1677228864097,BTC,1.587322122,23884.3,271
1677228868857,BTC,1.582644628,23880.7,294
1677228873898,BTC,1.549719531,23875.9,566
1677228879517,BTC,1.53871541,23874.7,539
1677228884096,BTC,1.53421186,23874.8,165
1677228889120,BTC,1.522068096,23872,269
1677228894741,BTC,1.543881964,23874,58
1677228899547,BTC,1.541296061,23874.6,632
1677228904675,BTC,1.889338342,23874.8,240
1677228909434,BTC,1.895193978,23874,386
1677228914244,BTC,1.876042565,23874,494
1677228919249,BTC,1.85225328,23874,443
1677228924050,BTC,1.855511136,23874.1,95
1677228928759,BTC,1.829654782,23874.5,946
1677228933949,BTC,1.830455703,23874.6,344
1677228939765,BTC,1.680965147,23866,16
1677228944413,BTC,1.666666667,23865.6,312
1677228949150,BTC,1.634351949,23865.7,459
1677228953903,BTC,1.628120894,23868.2,692
1677228958834,BTC,1.622606871,23868.1,235
1677228963846,BTC,1.091612633,23870,145
1677228969601,BTC,1.107037505,23870.3,23
1677228974151,BTC,1.080732418,23870.3,127
1677228978975,BTC,1.104820038,23870.4,889
1677228984865,BTC,1.118195298,23872,735
1677228988429,BTC,1.121340687,23873.9,186
1677228994259,BTC,1.232641215,23880.7,319
1677228999956,BTC,1.26295542,23884.3,1225
1677229004703,BTC,1.28050171,23884.4,199
1677229009589,BTC,1.283105023,23884.4,738
1677229014404,BTC,1.302025783,23884.4,422
1677229019198,BTC,1.308935581,23884.4,64
1677229023961,BTC,1.506265664,23879.5,32
1677229029666,BTC,1.53871541,23879.6,186
1677229034415,BTC,1.539360081,23879.6,420
1677229039645,BTC,1.514458134,23883.7,945
1677229044377,BTC,1.532286655,23885.4,229
1677229049056,BTC,1.512562814,23884.3,590
1677229054047,BTC,1.511931675,23880.7,222
1677229058786,BTC,1.497502498,23880.7,967
1677229064745,BTC,1.505637685,23880.7,651
1677229069668,BTC,1.511300854,23880.7,234
1677229074224,BTC,1.509410289,23880.8,62
1677229078735,BTC,1.571355104,23882.7,58
1677229083706,BTC,1.50438267,23884.7,1151
1677229089785,BTC,1.524614996,23886,790
1677229094432,BTC,1.56147541,23886.9,6
1677229099181,BTC,1.618486515,23887,320
1677229103855,BTC,1.710761724,23896.6,727
1677229108785,BTC,1.771618625,23891.6,230
1677229113873,BTC,1.70197244,23887.4,1006
1677229118762,BTC,1.7100271,23887.4,402
1677229124683,BTC,1.665245203,23885.2,272
1677229129458,BTC,1.670940171,23886.9,524
1677229134156,BTC,1.696871629,23888,346
1677229139235,BTC,1.708559047,23887.2,586
1677229144101,BTC,1.754062242,23885.5,260
1677229148854,BTC,1.771618625,23885.6,969
1677229154006,BTC,1.759381898,23885.5,263
1677229159009,BTC,1.76854928,23886.5,806
1677229163719,BTC,1.754820937,23887.6,272
1677229169015,BTC,1.750275028,23889,46
1677229173997,BTC,1.738975623,23890.9,476
1677229179665,BTC,1.762430939,23892.3,149
1677229184784,BTC,1.803476311,23893.5,632
1677229189317,BTC,1.862049227,23894.9,132
1677229193958,BTC,1.887669651,23891.4,923
1677229199231,BTC,1.889338342,23891.4,163
1677229203865,BTC,2.668378577,23894.1,696
1677229209575,BTC,2.603603604,23893.2,54
1677229214137,BTC,2.63372093,23897,752
1677229219712,BTC,2.716090673,23898.8,27
1677229224144,BTC,2.822629969,23899.8,591
1677229228644,BTC,2.954132068,23899.9,1059
1677229234359,BTC,2.918495298,23900,1729
1677229239866,BTC,2.858024691,23900,2208
1677229244589,BTC,2.483106931,23898.1,1638
1677229249468,BTC,2.516174402,23899.7,1062
1677229254039,BTC,2.472222222,23901.6,750
1677229259832,BTC,2.414134517,23899.5,1423
1677229264398,BTC,2.07408546,23896,3345
1677229268944,BTC,1.914602157,23890.1,78
1677229274806,BTC,2.03674461,23894,1415
1677229279402,BTC,2.136762861,23903.6,395
1677229283947,BTC,2.13283208,23903.6,219
1677229289750,BTC,2.061849357,23903.6,554
1677229294541,BTC,2.114294612,23903.5,1193
1677229299355,BTC,2.19284802,23903.6,307
1677229304271,BTC,2.249918752,23903.5,495
1677229309269,BTC,2.234152652,23902.1,585
1677229314895,BTC,2.234152652,23902.1,2483
1677229319535,BTC,2.205128205,23900.1,1566
1677229324219,BTC,2.126954346,23898.6,535
1677229328632,BTC,2.047851265,23902,745
1677229334749,BTC,2.020235578,23904,59
1677229339450,BTC,2.022974607,23904,73
1677229344024,BTC,2.075976623,23905.9,333
1677229349353,BTC,2.072196621,23905.6,1063
1677229354232,BTC,2.065603924,23909.1,328
1677229358944,BTC,2.136762861,23911.8,913
1677229364890,BTC,2.094059406,23911.1,455
1677229369725,BTC,2.124023743,23911.1,725
1677229374292,BTC,2.103662322,23911.3,861
1677229379001,BTC,2.156565657,23913.5,863
1677229383920,BTC,2.196930946,23917.6,339
1677229389826,BTC,2.215434084,23918.7,1390
1677229394608,BTC,2.22684737,23918.9,1135
1677229399160,BTC,2.170577045,23919,880
1677229403779,BTC,2.077870114,23916.7,759
1677229409782,BTC,2.023888721,23916.6,1443
1677229414566,BTC,1.891844997,23909.9,827
1677229419205,BTC,1.854695975,23907.9,456
1677229423781,BTC,1.90866783,23911.7,354
1677229429615,BTC,1.853067047,23911,576
1677229434321,BTC,1.846569883,23910,1066
1677229439213,BTC,1.820874471,23910,1095
1677229443833,BTC,1.731494127,23910.1,219
1677229449756,BTC,1.760143527,23910.4,1409
1677229454683,BTC,1.732987155,23910.4,1472
1677229459200,BTC,1.467308167,23912.2,141
1677229464885,BTC,1.497502498,23917,1652
1677229469798,BTC,1.54841998,23918.3,50
1677229474631,BTC,1.592688618,23924.3,638
1677229479096,BTC,1.573340196,23921.5,1032
1677229483962,BTC,1.433090024,23913.7,445
1677229488768,BTC,1.417210539,23910.3,581
1677229494423,BTC,1.343017807,23906.1,553
1677229499418,BTC,1.336448598,23904,1293
1677229504034,BTC,1.191060473,23901.1,406
1677229508839,BTC,1.16778669,23900.4,1020
1677229515018,BTC,1.128112364,23900,2316
1677229519636,BTC,1.090738031,23893.5,105
1677229524249,BTC,1.080732418,23892.8,249
1677229529087,BTC,1.043318349,23890.5,206
1677229533995,BTC,1.099958001,23895.4,1709
1677229539784,BTC,1.073828287,23891.8,2118
1677229544452,BTC,1.063131834,23891,1121
1677229549209,BTC,1.060581084,23891.2,726
1677229554920,BTC,1.040816327,23893.8,1113
1677229559361,BTC,1.03998368,23893.8,138
1677229564077,BTC,0.90912562,23893.9,548
1677229568706,BTC,0.894298163,23893.8,1119
1677229574335,BTC,0.893222264,23893.9,2007
1677229578970,BTC,0.880052641,23893.8,1081
1677229584798,BTC,0.876172608,23892.3,2332
1677229589361,BTC,0.864628007,23892.2,1355
1677229594083,BTC,0.856665429,23893.2,978
1677229599774,BTC,0.862197393,23892.5,18
1677229604595,BTC,0.860465116,23892,48
1677229609451,BTC,0.763357433,23883.4,118
1677229614314,BTC,0.740947075,23884.1,581
1677229619098,BTC,0.741553466,23890.2,1119
1677229623788,BTC,0.581527756,23883.9,458
1677229629471,BTC,0.57480315,23883.9,9
1677229633977,BTC,0.57480315,23884.5,75
1677229639661,BTC,0.566170713,23880.9,273
1677229644431,BTC,0.556178027,23880.3,469
1677229648836,BTC,0.552795031,23880.2,221
1677229653769,BTC,0.557389815,23880.4,433
1677229659758,BTC,0.544401544,23879.6,1097
1677229664486,BTC,0.53609831,23877.8,1089
1677229669192,BTC,0.538935057,23880.3,298
1677229674098,BTC,0.542733724,23882.5,267
1677229679048,BTC,0.556662516,23885.5,892
1677229683819,BTC,0.476886723,23888.4,2803
1677229688798,BTC,0.476668636,23886.2,1265
1677229694639,BTC,0.533507131,23892,2
1677229699286,BTC,0.538224888,23891.4,236
1677229704190,BTC,0.541544628,23891.3,88
1677229709819,BTC,0.541544628,23891.3,1883
1677229714543,BTC,0.541307028,23891.3,69
1677229719228,BTC,0.541544628,23890.2,251
1677229724046,BTC,0.547987616,23888.7,803
1677229728837,BTC,0.542971764,23890,844
1677229733759,BTC,0.539882969,23889.2,6
1677229739555,BTC,0.539408867,23889.1,98
1677229744094,BTC,0.509433962,23889.1,1437
1677229748974,BTC,0.504890895,23890,46
1677229754702,BTC,0.514233798,23892,1070
1677229759183,BTC,0.525087693,23892,1554
1677229764067,BTC,0.552312946,23896.6,1359
1677229768798,BTC,0.544401544,23893.7,23
1677229774696,BTC,0.536570375,23893.7,1068
1677229779515,BTC,0.535626536,23892.7,464
1677229783839,BTC,0.547987616,23892.7,124
1677229789870,BTC,0.54726907,23890.1,1347
1677229794633,BTC,0.539645881,23890,1592
1677229799126,BTC,0.542020046,23886.6,856
1677229803839,BTC,0.555451859,23885.8,1113
1677229808853,BTC,0.564210856,23885.7,799
1677229814707,BTC,0.550387597,23883.3,1182
1677229819246,BTC,0.52975371,23881.5,588
1677229824120,BTC,0.528117359,23881.5,492
1677229828742,BTC,0.529285824,23881.1,223
1677229834818,BTC,0.543448063,23881.3,1470
1677229839538,BTC,0.537751807,23881.3,68
1677229844084,BTC,0.536570375,23882.6,367
1677229849927,BTC,0.529285824,23881.9,1864
1677229854639,BTC,0.548946716,23882.4,25
1677229859498,BTC,0.578531965,23888.5,935
1677229863858,BTC,0.791793585,23895.3,752
1677229868714,BTC,0.835872958,23895.2,109
1677229874475,BTC,0.814882033,23891.9,325
1677229878893,BTC,0.800828381,23891.5,593
1677229883677,BTC,0.801152738,23888.5,341
1677229889625,BTC,0.761493747,23887.9,1223
1677229894446,BTC,0.757778168,23885.2,1357
1677229898985,BTC,0.741250218,23883.1,498
1677229903709,BTC,0.752234098,23887.6,1003
1677229909641,BTC,0.741856819,23887.7,590
1677229914302,BTC,0.816200509,23898.1,895
1677229918900,BTC,0.820498817,23903.8,1242
1677229924766,BTC,1.092050209,23914.1,1634
1677229929523,BTC,1.079002079,23914.2,346
1677229933982,BTC,1.085070892,23912.9,1
1677229939769,BTC,1.066969822,23911.7,347
1677229944703,BTC,1.089427497,23911.6,200
1677229949320,BTC,1.097755402,23911.7,849
1677229954814,BTC,1.096875655,23911.3,4
1677229959591,BTC,1.09292591,23911.3,936
1677229964215,BTC,1.104820038,23909.9,438
1677229968834,BTC,1.099076406,23909.9,338
1677229974837,BTC,1.110149821,23909.9,1797
1677229979583,BTC,1.104377104,23909.9,670
1677229984101,BTC,1.042066571,23909.8,237
1677229988860,BTC,1.014504432,23909.9,1207
1677229994728,BTC,1.003606492,23910,333
1677229999491,BTC,0.961168857,23907.9,1566
1677230004245,BTC,0.937608991,23904.3,736
1677230008825,BTC,0.924557352,23900.7,109
1677230014759,BTC,0.905124786,23899.3,1054
1677230019582,BTC,0.903311762,23899.4,1345
1677230024251,BTC,0.910584639,23897.4,356
1677230028920,BTC,0.910219675,23898.9,939
1677230033853,BTC,0.920860546,23898.6,381
1677230038698,BTC,0.91791331,23895.4,577
1677230044538,BTC,0.901863827,23891.6,317
1677230049312,BTC,0.908032818,23890.1,397
1677230053906,BTC,0.901863827,23887.7,815
1677230059624,BTC,0.906214258,23886.9,820
1677230064507,BTC,0.910949742,23889,139
1677230069081,BTC,0.914975105,23889,876
1677230074921,BTC,0.92159877,23889.8,713
1677230079759,BTC,0.936108422,23894.2,1069
1677230084384,BTC,0.936858416,23894.2,34
1677230089303,BTC,0.936108422,23894.2,653
1677230093713,BTC,0.93236715,23894.2,707
1677230099581,BTC,0.927525058,23893,778
1677230104266,BTC,1.086811352,23891.1,162
1677230109145,BTC,1.085505735,23891.9,227
1677230114676,BTC,1.081598668,23892.5,1491
1677230119192,BTC,1.127206977,23896,314
1677230123881,BTC,1.127659574,23896,309
1677230129697,BTC,1.138579983,23894.4,106
1677230134468,BTC,1.137208805,23894.3,173
1677230139338,BTC,1.140869193,23894.2,951
1677230144937,BTC,1.138122728,23891.9,645
1677230149501,BTC,1.136295663,23891.8,1343
1677230154323,BTC,1.114611969,23891.8,472
1677230159007,BTC,1.122691573,23891.9,665
1677230164672,BTC,1.040399918,23890.1,1547
1677230169403,BTC,1.0500205,23890.1,566
1677230174054,BTC,1.072968491,23892.4,408
1677230178814,BTC,1.044571662,23890.2,270
1677230184705,BTC,1.045408059,23893,378
1677230189352,BTC,1.06185567,23893.7,312
1677230194066,BTC,1.061005771,23893.7,371
1677230198729,BTC,1.097755402,23893.8,725
1677230204308,BTC,1.099517111,23893.8,847
1677230208957,BTC,1.109704641,23893.6,400
1677230214766,BTC,1.036245164,23885.8,1059
1677230219457,BTC,1.06185567,23887.5,141
1677230224127,BTC,0.907304978,23888.8,802
1677230229019,BTC,0.967342121,23888.8,579
1677230233796,BTC,0.95809673,23888.7,166
1677230239599,BTC,0.989258007,23888.8,249
1677230244488,BTC,0.982553529,23887.9,691
1677230249083,BTC,0.96772924,23884.2,930
1677230254920,BTC,0.941370608,23883,557
1677230259648,BTC,0.933861922,23883,794
1677230264155,BTC,0.860811314,23881.3,652
1677230268895,BTC,0.860811314,23880.7,123
1677230273797,BTC,0.841959845,23881.6,1293
1677230278631,BTC,0.822157434,23881.6,105
1677230284399,BTC,1.207992934,23890.8,266
1677230289132,BTC,1.250731488,23890.8,864
1677230293786,BTC,1.268602541,23891.6,311
1677230299449,BTC,1.27998176,23887.7,344
1677230304085,BTC,1.274277917,23887.2,347
1677230309878,BTC,1.172024327,23886.1,442
1677230314616,BTC,1.145922747,23883.5,605
1677230319122,BTC,1.14454214,23883.4,720
1677230323653,BTC,1.163565556,23883.5,159
1677230329265,BTC,1.188662727,23889,138
1677230333966,BTC,1.177700348,23890.6,135
1677230339742,BTC,1.161227577,23883.6,2
1677230344518,BTC,1.105706465,23881.3,307
1677230349424,BTC,1.063131834,23881.6,318
1677230354897,BTC,1.058884085,23880.3,1521
1677230359690,BTC,1.034587996,23879.6,768
1677230364430,BTC,1.026753141,23877.9,350
1677230369001,BTC,0.996007984,23877.9,658
1677230373816,BTC,0.977848101,23877.9,129
1677230378744,BTC,0.969667126,23877,687
1677230384445,BTC,0.971997634,23879.6,448
1677230389227,BTC,0.979805979,23879.7,19
1677230394054,BTC,1.00040008,23879.6,458
1677230398723,BTC,1.002402883,23878.5,361
1677230404635,BTC,0.902587519,23876.8,546
1677230409256,BTC,0.91791331,23878.8,586
1677230414895,BTC,0.916075877,23883.1,911
1677230419583,BTC,0.913509376,23879.7,251
1677230424543,BTC,0.912411551,23878.5,176
1677230429270,BTC,0.957713391,23880.2,984
1677230434179,BTC,0.950458358,23878.5,1380
1677230438995,BTC,0.944768573,23878.4,368
1677230444556,BTC,0.961938395,23877.1,1083
1677230449076,BTC,0.956181534,23878.1,708
1677230454387,BTC,0.934610176,23877.7,56
1677230458983,BTC,0.927153594,23876.5,981
1677230463694,BTC,0.849796522,23876.5,984
1677230469496,BTC,0.853568119,23876.1,471
1677230474040,BTC,0.789549034,23874.3,569
1677230479510,BTC,0.764602082,23874.4,611
1677230484290,BTC,0.720874204,23873.8,274
1677230489716,BTC,0.725923369,23873.9,1640
1677230494216,BTC,0.71762281,23872.2,132
1677230499244,BTC,0.722356183,23872.2,694
1677230503923,BTC,0.717032967,23872.2,557
1677230509570,BTC,0.711742554,23872.2,458
1677230514135,BTC,0.725625539,23872.9,777
1677230518789,BTC,0.719690456,23871.8,28
1677230524509,BTC,0.773678609,23871.7,1028
1677230529237,BTC,0.79147259,23871.8,189
1677230533719,BTC,0.789549034,23871.7,559
1677230539632,BTC,0.804077215,23871.8,797
1677230544395,BTC,0.791151711,23871.8,490
1677230548795,BTC,0.797591228,23871.9,1245
1677230554558,BTC,0.821161901,23872.9,591
1677230559403,BTC,0.819174095,23873,281
1677230564226,BTC,0.954652072,23877.5,962
1677230568787,BTC,0.923816853,23877.4,61
1677230574927,BTC,0.917545542,23877.5,783
1677230579415,BTC,0.924927815,23877.4,80
1677230583950,BTC,0.736714137,23876.9,446
1677230588678,BTC,0.73100225,23876.4,1185
1677230594436,BTC,0.716738197,23872.4,529
1677230599232,BTC,0.729505361,23872.3,437
1677230604298,BTC,0.687763713,23869.3,812
1677230608791,BTC,0.701258932,23868,269
1677230614567,BTC,0.653439153,23866.3,409
1677230619174,BTC,0.668335002,23866.4,16
1677230624785,BTC,0.664724488,23869.8,51
1677230629532,BTC,0.660577881,23867,393
1677230634812,BTC,0.647446458,23866.3,1163
1677230639387,BTC,0.623376623,23863.4,389
1677230644073,BTC,0.626280696,23863.2,126
1677230648954,BTC,0.623640201,23864.9,815
1677230654597,BTC,0.628399284,23868.4,742
1677230659305,BTC,0.623640201,23868.3,483
1677230664403,BTC,0.616553508,23868.3,504
1677230669115,BTC,0.625223468,23868.4,376
1677230674006,BTC,0.635322976,23868.3,542
1677230679973,BTC,0.640419948,23868.4,1070
1677230684450,BTC,0.643385374,23868.4,221
1677230689178,BTC,0.640419948,23868.4,252
1677230693914,BTC,0.646361541,23868.4,914
1677230699445,BTC,0.645278052,23868.4,1039
1677230703748,BTC,0.638001638,23874.7,476
1677230708812,BTC,0.716443529,23874.6,874
1677230714643,BTC,0.713796058,23874,1131
1677230719280,BTC,0.734605377,23874,647
1677230723753,BTC,0.737317582,23873.1,108
1677230729796,BTC,0.793400287,23872.1,420
1677230734493,BTC,0.793400287,23873.1,466
1677230739410,BTC,0.792114695,23873.7,399
1677230744047,BTC,0.776198934,23873.7,666
1677230748648,BTC,0.79018976,23870,481
1677230754654,BTC,0.811266075,23869.9,117
1677230759426,BTC,0.81192245,23869.9,628
1677230764048,BTC,1.012072435,23873.8,867
1677230768795,BTC,0.973164957,23873.7,371
1677230774310,BTC,0.969667126,23871.6,717
1677230778937,BTC,0.966181675,23871.6,240
1677230784763,BTC,0.97394394,23873.8,27
1677230789675,BTC,0.977848101,23873.8,192
1677230794451,BTC,0.981767737,23873.7,269
1677230799463,BTC,1.014910336,23874.1,526
1677230804292,BTC,1.003606492,23874,657
1677230808999,BTC,1.009646302,23874,72
1677230814330,BTC,1.049600328,23877,783
1677230818992,BTC,1.071251036,23880,66
1677230824700,BTC,0.912045889,23880,309
1677230829567,BTC,0.937984496,23879.9,1150
1677230834273,BTC,0.884658877,23875.1,130
1677230839096,BTC,0.902949572,23876,805
1677230843879,BTC,0.897533207,23875.3,328
1677230849581,BTC,0.88253012,23874.9,369
1677230854260,BTC,0.88430375,23874.9,1125
1677230859421,BTC,0.883948757,23879.8,27
1677230864197,BTC,0.904761905,23880,766
1677230868922,BTC,0.915341889,23880.1,118
1677230874068,BTC,1.162162162,23891.1,812
1677230878750,BTC,1.187226597,23892.2,151
1677230884755,BTC,1.754062242,23896.1,196
1677230889708,BTC,1.816901408,23897.9,100
1677230894210,BTC,1.840909091,23897.9,908
1677230898856,BTC,1.806623632,23895.7,33
1677230904695,BTC,1.720348205,23890.5,419
1677230909449,BTC,1.767783006,23890.6,109
1677230913845,BTC,1.73000273,23888.7,454
1677230918909,BTC,1.715177844,23885,406
1677230923695,BTC,1.705627706,23886.1,1110
1677230929237,BTC,1.710761724,23886.2,907
1677230934277,BTC,1.568713075,23882.5,10
1677230939043,BTC,1.557544757,23882.6,581
1677230944925,BTC,1.850627138,23882.5,712
1677230949494,BTC,1.824061,23886.9,7
1677230954005,BTC,1.824858757,23887,477
1677230959682,BTC,1.821670429,23885.1,201
1677230964712,BTC,1.817695125,23884.6,966
1677230969462,BTC,1.821670429,23885,787
1677230973886,BTC,1.820874471,23886.5,554
1677230980015,BTC,1.803476311,23884.4,429
1677230984364,BTC,1.803476311,23884.5,103
1677230989114,BTC,1.77546489,23879.6,574
1677230994019,BTC,1.752546105,23879.6,465
1677230999844,BTC,1.763194253,23879.7,1259
1677231004399,BTC,1.594706798,23879.7,602
1677231009526,BTC,1.578648788,23879.6,542
1677231014132,BTC,1.57003341,23878.4,258
1677231018726,BTC,1.606202763,23886.6,873
1677231023853,BTC,1.623983207,23888.3,360
1677231029759,BTC,1.594033722,23888.2,1112
1677231034366,BTC,1.598752599,23888.2,430
1677231039393,BTC,1.578648788,23886.6,891
1677231044005,BTC,1.581311306,23886.6,72
1677231049789,BTC,1.591344908,23886.5,612
1677231054498,BTC,1.581311306,23884.6,1263
1677231059211,BTC,1.581977795,23883.3,661
1677231064883,BTC,1.525890376,23880.7,291
1677231069676,BTC,1.522704339,23879.5,221
1677231074237,BTC,1.471576866,23877.9,543
1677231079851,BTC,1.477086946,23877.9,134
1677231084585,BTC,1.448579824,23878,952
1677231089235,BTC,1.392916966,23876.7,688
1677231094167,BTC,1.328288708,23873.8,201
1677231099306,BTC,1.32234092,23876.4,216
1677231104329,BTC,1.060156572,23870.9,58
1677231109199,BTC,1.048340844,23870.9,1096
1677231114266,BTC,1.023472278,23868.5,789
1677231119137,BTC,1.015722637,23867.9,431
1677231123985,BTC,0.643115347,23863,949
1677231128834,BTC,0.616814875,23863.1,92
1677231134708,BTC,0.516530179,23859.3,646
1677231139280,BTC,0.520450053,23861,106
1677231144182,BTC,0.487652484,23857.8,620
1677231149911,BTC,0.480165779,23854.8,203
1677231154680,BTC,0.47427392,23854.4,930
1677231158676,BTC,0.483899688,23857.6,625
1677231164431,BTC,0.500150015,23861.3,57
1677231169039,BTC,0.504211793,23861.4,714
1677231174126,BTC,0.508068165,23859.5,517
1677231178651,BTC,0.506704837,23857.7,55
1677231184379,BTC,0.427551749,23854.8,76
1677231188727,BTC,0.421666193,23854.8,1175
1677231194812,BTC,0.39275766,23851,244
1677231199456,BTC,0.421868335,23851.9,565
1677231204204,BTC,0.422879909,23850.5,511
1677231208934,BTC,0.412429379,23850.1,429
1677231214871,BTC,0.402131239,23847.8,810
1677231219812,BTC,0.397428731,23847.7,285
1677231224487,BTC,0.398210291,23846.7,79
1677231229079,BTC,0.383700014,23841.5,918
1677231234164,BTC,0.366306873,23840.8,644
1677231239112,BTC,0.419446416,23843.3,504
1677231243873,BTC,0.386962552,23833,818
1677231249320,BTC,0.396843135,23831.4,692
1677231254202,BTC,0.35501355,23829.6,685
1677231259077,BTC,0.427551749,23829.4,377
1677231263881,BTC,0.418640942,23815.9,120
1677231268845,BTC,0.427347987,23818.7,38
1677231273584,BTC,0.421464108,23808.2,615
1677231278833,BTC,0.44571346,23811.2,385
1677231283677,BTC,0.472537182,23817.1,601
1677231289818,BTC,0.4803849,23813.3,283
1677231293864,BTC,0.485442662,23810.9,843
1677231298861,BTC,0.495438911,23810.3,857
1677231303717,BTC,0.49142431,23809.1,282
1677231308765,BTC,0.476450613,23804.3,1191
1677231313672,BTC,0.482359917,23804.9,182
1677231318644,BTC,0.491201909,23809.2,663
1677231324690,BTC,0.482799526,23807,1688
1677231329474,BTC,0.48456057,23801.2,1014
1677231334256,BTC,0.486767767,23802,271
1677231339405,BTC,0.486104919,23801.1,820
1677231344354,BTC,0.487873828,23801.9,607
1677231349087,BTC,0.518833536,23809.6,36
1677231354065,BTC,0.524390244,23808.7,424
1677231358797,BTC,0.553760099,23809.9,794
1677231363757,BTC,0.583531275,23813.4,277
1677231369269,BTC,0.599232368,23818.2,338
1677231373991,BTC,0.618384852,23826.7,576
1677231379804,BTC,0.624167614,23823.9,37
1677231384695,BTC,0.638269987,23827.3,1224
1677231389292,BTC,0.648532806,23827.6,808
1677231394114,BTC,0.652619402,23825,115
1677231399153,BTC,0.639344262,23816.9,397
1677231403952,BTC,0.641497045,23816.6,696
1677231408747,BTC,0.643115347,23816.6,383
1677231413850,BTC,0.646903821,23816.6,959
1677231419867,BTC,0.654259719,23818.4,1476
1677231424622,BTC,0.70794193,23818.5,1341
1677231429613,BTC,0.712622024,23823.5,935
1677231434190,BTC,0.728011059,23827.9,265
1677231438946,BTC,0.722652885,23822.6,556
1677231443952,BTC,0.722356183,23821.1,954
1677231448706,BTC,0.717917884,23821.1,957
1677231454827,BTC,0.719690456,23821.2,1503
1677231458798,BTC,0.711449598,23814.6,207
1677231464811,BTC,0.710278775,23812.9,520
1677231469591,BTC,0.703287345,23813.8,42
1677231473565,BTC,0.700680272,23811,1177
1677231479864,BTC,0.697216565,23813.1,690
1677231484815,BTC,0.785714286,23814.4,187
1677231488649,BTC,0.794687724,23819.2,878
1677231494838,BTC,0.796945193,23821.9,451
1677231499756,BTC,0.802126509,23826.3,532
1677231504384,BTC,0.805706031,23827,230
1677231509128,BTC,0.807337791,23826.9,286
1677231513913,BTC,0.811266075,23827.5,878
1677231519911,BTC,0.815211472,23827.4,65
1677231524580,BTC,0.823154057,23823.8,270
1677231529253,BTC,0.832844575,23829.9,658
1677231534283,BTC,0.841620626,23829.7,663
1677231539156,BTC,0.842978253,23829.8,629
1677231543851,BTC,1.15424386,23829.7,119
1677231549600,BTC,1.192501644,23832.1,451
1677231554282,BTC,1.205071665,23835.6,238
1677231558912,BTC,1.220741728,23835.6,121
1677231563741,BTC,1.222222222,23834.4,229
1677231569807,BTC,1.214348981,23831.2,1284
1677231573537,BTC,1.19731927,23831,143
1677231579920,BTC,1.203613927,23834.8,135
1677231584471,BTC,1.205558006,23834.4,70
1677231589035,BTC,1.225189141,23840,518
1677231594036,BTC,1.286236854,23844.1,581
1677231599593,BTC,1.31857176,23843.5,229
1677231604383,BTC,1.630886609,23840.7,701
1677231609076,BTC,1.630886609,23840.7,110
1677231613971,BTC,1.603488675,23840.6,433
1677231619878,BTC,1.421893921,23837.9,223
1677231623683,BTC,1.400960384,23832.6,324
1677231628529,BTC,1.378686965,23832.7,346
1677231634652,BTC,1.374169041,23832.6,70
1677231639821,BTC,1.350728726,23832.6,90
1677231644431,BTC,1.354603249,23835,362
1677231649268,BTC,1.34962406,23835,539
1677231653990,BTC,1.346866933,23835,876
1677231659664,BTC,1.346866933,23837.4,128
1677231664444,BTC,1.174858634,23837.3,652
1677231669614,BTC,1.175805048,23835.4,573
1677231674083,BTC,1.169197397,23835.2,86
1677231679913,BTC,1.107037505,23831.2,933
1677231684644,BTC,1.12359312,23828.6,445
1677231689118,BTC,1.118195298,23831.5,81
1677231693683,BTC,1.122241087,23831.6,955
