time,symbol,ls_ratio_overall,ls_ratio_Binance,ls_ratio_OKX,ls_ratio_Bitget,ls_ratio_CoinEx,ls_ratio_Deribit,ls_ratio_Bitfinex,ls_ratio_dYdX,ls_ratio_Bitmex,ls_ratio_Bybit,ls_ratio_Huobi,ls_ratio_Kraken,price,time_diff_ms,L_ratio,Signal
1673740799181,BTC,0.6412276382734285,0.6616816218012629,0.7295053614666205,0.6920473773265651,1.127659574468085,0.3603591348115902,0.7188037126160193,1.0837674515524067,0.6165535079211122,0.3867702121758425,0.9557989438685702,0.0670081092616304,20962.8,250,0.3907,buy
1673740804228,BTC,0.6556291390728477,0.6708437761069339,0.8145527127563056,0.8577001671930151,1.0383204239706478,0.30327121073895474,0.6564518800728839,0.994813484939158,0.7076502732240436,0.3236267372600927,1.058460271716756,0.0670081092616304,20960.1,809,0.396,buy
1673740809256,BTC,0.679261125104954,0.7035775127768312,0.8298261665141812,0.8086453246518358,1.0383204239706478,0.30327121073895474,0.5188335358444713,1.035002035002035,0.849112426035503,0.35574837310195223,1.058460271716756,0.0670081092616304,20958.0,1597,0.4045000000000001,buy
1673740814399,BTC,0.7146776406035665,0.7388280299078421,0.8450184501845017,0.8086453246518358,1.0383204239706478,0.470155836518671,0.6436554898093358,1.037905033625433,0.6843523665150749,0.4390559792775939,1.050020500205002,0.0670081092616304,20966.1,585,0.41679999999999995,buy
1673740819652,BTC,0.7140898183064791,0.7370158068438423,0.8284878405558603,0.8079913216416559,1.803476310625175,0.4716703458425312,0.8318373328448433,1.0458265139116203,0.5718327569946559,0.4467592592592592,1.0300446609825418,0.0670081092616304,20966.7,931,0.41659999999999997,buy
1673740824854,BTC,0.7373175816539262,0.7746228926353149,0.8168604651162791,0.8328445747800586,1.7708506511499027,0.4716703458425312,0.8321729571271529,0.9841269841269842,0.49097957357984207,0.4551804423748545,1.0300446609825418,0.0670081092616304,20968.5,1781,0.42439999999999994,buy
1673740829168,BTC,0.7587055926837848,0.8034265103697024,0.7946877243359656,0.8460402436773121,1.7708506511499027,0.4716703458425312,1.559508574353724,0.9584802193497844,0.4854426619132502,0.4856633486851879,1.0300446609825418,0.0670081092616304,20965.8,339,0.43140000000000006,buy
1673740834665,BTC,0.7882689556509298,0.8453589223103894,0.8294914013904136,0.8439977872026555,1.9904306220095696,0.450536698578474,1.2691173133651008,0.9928258270227184,0.5372790161414297,0.4898688915375447,1.0271639975674032,0.14836931557188793,20966.7,82,0.44079999999999997,buy
1673740838801,BTC,0.8024513338139871,0.8436578171091444,0.8135654697134567,0.8615040953090097,1.9904306220095696,0.38159712627797737,0.9719976336028396,0.9623233908948194,0.5372790161414297,0.589067217543302,1.0271639975674032,0.14836931557188793,20964.9,891,0.44520000000000004,buy
1673740844184,BTC,0.8412815319462345,0.8957345971563981,0.8335166850018335,0.8800526414739613,2.720238095238096,0.41482739105829086,1.1043771043771042,1.0036064916850331,0.5691197238349287,0.5959144589849985,1.0271639975674032,0.14836931557188793,20967.5,286,0.4568999999999999,buy
1673740849769,BTC,0.8375597206909224,0.8843037497644619,0.8178512997636794,0.8298261665141812,3.3010752688172045,0.40765765765765766,1.103491796381994,1.0028039254956942,0.5691197238349287,0.6447368421052633,1.0358306188925082,0.13713895838071413,20965.3,2140,0.4558,buy
1673740854211,BTC,0.8426386585590565,0.8867924528301887,0.8274853801169592,0.8345257750871401,3.7393364928909953,0.40765765765765766,1.103491796381994,1.0234722784297854,0.5691197238349287,0.6460905349794238,1.026342451874367,0.13713895838071413,20967.6,745,0.45729999999999993,buy
1673740859504,BTC,0.8975332068311195,0.9496977968414896,0.8702075930428278,0.8470631695603991,4.3995680345572366,0.42186833499217974,1.275830678197542,1.047921359819783,0.5946420028703556,0.707941929974381,1.059308072487644,0.13713895838071413,20975.5,231,0.473,sell
1673740864557,BTC,0.9677292404565132,1.0491803278688523,0.8942981625307824,0.8063583815028902,5.321112515802781,0.49231457991344574,1.5886616619207867,1.1491510853212978,0.8008283810552854,0.7602534765006159,1.1362956633198034,0.13610543058395821,20975.5,4822,0.4918,sell
1673740869801,BTC,1.0259319286871962,1.1092596498628984,0.9312475859405176,0.8248175182481753,5.414368184733803,0.5223017202009439,1.59000259000259,1.1602937999567942,0.8532246108228317,0.849112426035503,1.2421524663677128,0.13610543058395821,20990.8,1756,0.5064,sell
1673740874135,BTC,1.0374898125509373,1.11864406779661,0.9219680953296174,0.8573551263001484,5.222775357809583,0.5223017202009439,1.319109461966605,1.1523891519586742,0.8580453363062058,0.8597731076808628,1.249718785151856,0.13610543058395821,20990.1,755,0.5092,sell
1673740879326,BTC,1.0358306188925082,1.1110407430863416,0.9245573518090838,0.8705574261129816,5.207324643078834,0.5455950540958269,1.319109461966605,1.117746717492588,0.8580453363062058,0.8653236336504384,1.4137098720733767,0.13610543058395821,20987.7,444,0.5088,sell
1673740884624,BTC,1.0370747606437154,1.1132713440405748,0.9193857965451055,0.8674136321195146,4.820721769499418,0.5455950540958269,1.1929824561403508,1.0951183741881418,0.8639328984156571,0.8705574261129816,1.5201612903225807,0.13610543058395821,20988.6,257,0.5090999999999999,sell
1673740888939,BTC,1.0358306188925082,1.121790791427965,0.9256691700365878,0.8258170531312762,4.665722379603398,0.5455950540958269,1.1929824561403508,1.105706464518846,0.9069412662090008,0.8590816136828408,1.3975065931431312,0.13610543058395821,20990.8,62,0.5088,sell
1673740894309,BTC,1.0981955518254305,1.1958717610891525,1.0283975659229208,0.8191740949608878,4.717552887364208,0.5547263681592041,1.3304591004427877,1.158894645941278,0.9638648860958364,0.9073049780659928,1.5445292620865143,0.13610543058395821,20997.6,156,0.5234000000000001,sell
1673740899698,BTC,1.1204410517387615,1.1934634788330774,1.070822116380203,0.9557989438685702,4.717552887364208,0.5547263681592041,1.3304591004427877,1.1853146853146854,0.9607843137254902,0.9131432944327528,1.8760425654299684,0.13610543058395821,20999.5,1064,0.5284,sell
1673740903091,BTC,1.1208907741251326,1.2016732716864815,1.0588840848260244,0.9712201852946976,2.6350418029807336,0.5625,1.3315458148752624,1.1482277121374866,0.9782393669634026,0.9065776930409912,1.7578599007170437,0.13610543058395821,20993.7,875,0.5285,sell
1673740909335,BTC,1.1021652301870928,1.1781746896101069,1.0185708518368994,0.934984520123839,2.676470588235294,0.5499070055796652,1.3142791020597084,1.1791239921551535,0.9794140934283452,0.9249278152069296,1.7578599007170437,0.13610543058395821,20999.0,733,0.5243,sell
1673740914946,BTC,1.109704641350211,1.1838829438742084,1.0242914979757085,0.934610176049526,2.7023324694557567,0.607717041800643,1.31535077564251,1.209456473707468,1.0242914979757085,0.934610176049526,1.7948574622694242,0.13610543058395821,21002.3,346,0.526,sell
1673740919366,BTC,1.1253985122210417,1.2036139268400174,1.0673971469919372,0.8917896329928112,2.7285607755406414,0.6082341588935349,1.31535077564251,1.216312056737589,1.0412329046744233,0.9704433497536946,1.883506343713956,0.13610543058395821,21007.8,597,0.5295000000000001,sell
1673740923809,BTC,1.5680534155110428,1.651113467656416,1.2143489813994688,1.0538098172109265,2.889537145079736,1.0308692120227456,1.3946360153256707,1.2851919561243146,1.1213406873143827,2.222687721559781,4.9880239520958085,0.20904364647563778,21002.3,1464,0.6106,sell
1673740929284,BTC,1.5799793601651189,1.6518164942985945,1.2411474675033618,1.1052631578947372,2.6873156342182893,1.1542438604049978,1.3957834211787252,1.3331777881474571,1.1204410517387615,2.21646831778707,4.998800239952009,0.20860526951897512,21002.1,622,0.6124,sell
